id	fc	pval	qval	de
mrg.683	33.4594002759112	0.0195424395770352	0.493955433014531	5.06433968172439
mrg.1916	24.9415553169426	0.0206576184494138	0.493955433014531	4.64047952709894
mrg.334	0.0423090036467948	0.0165023012172743	0.493955433014531	-4.56289147833604
mrg.710	18.6956101492153	0.0226399555460826	0.493955433014531	4.22462765059176
mrg.906	18.2382923667054	0.0211586478310813	0.493955433014531	4.18889875260196
mrg.1992	0.0621222048746999	0.021692530451306	0.493955433014531	-4.00874715423263
mrg.1568	14.4655511023381	0.0227473818840872	0.493955433014531	3.85454938237643
mrg.1678	13.637818880146	0.0229877102764992	0.493955433014531	3.76954102499641
mrg.2345	12.9392665101104	0.0210194614750341	0.493955433014531	3.6936839322936
mrg.1987	12.5099120854746	0.0196302719381	0.493955433014531	3.64499974575836
mrg.1640	0.0852390045018072	0.0188856739121255	0.493955433014531	-3.55234244565332
mrg.1172	11.6589262259424	0.0222959178981978	0.493955433014531	3.54336301894531
mrg.652	0.0999143285017123	0.0170240461149088	0.493955433014531	-3.32316460308783
mrg.2115	0.122163310897977	0.0179988662108375	0.493955433014531	-3.03311702685932
mrg.1967	6.71443407850376	0.0174430375870902	0.493955433014531	2.74726580820934
mrg.211	6.17919317882479	0.0173274181509392	0.493955433014531	2.62741847681946
mrg.296	4.15758251168693	0.0199501683394514	0.493955433014531	2.05574489562807
mrg.2088	107.82640663658	0.0235145924766088	0.498000900611238	6.75256672647668
mrg.1467	825.894206130065	0.0268323567760002	0.510151058407173	9.68981317957121
mrg.1055	335.511491505171	0.0248194216438493	0.510151058407173	8.39021837036889
mrg.1105	280.824642166664	0.026619344009752	0.510151058407173	8.13352572645639
mrg.860	97.0596489960647	0.0265033071634271	0.510151058407173	6.6007997376749
mrg.677	89.8961724078757	0.027601816629673	0.510151058407173	6.49018778497933
mrg.724	80.4623400523717	0.0267728442460273	0.510151058407173	6.33024179075372
mrg.2346	52.4413671033606	0.0275793500630008	0.510151058407173	5.71263339081183
mrg.1628	0.024724878704487	0.0255859072919815	0.510151058407173	-5.33789274635816
mrg.1160	31.2804306630807	0.0269134022216653	0.510151058407173	4.96718847042309
mrg.2223	13.0429707976111	0.0252389309103291	0.510151058407173	3.70520060455129
mrg.2371	9.11945651176581	0.0272107560648496	0.510151058407173	3.18894784729087
mrg.2020	5.72754839227361	0.0263807768684404	0.510151058407173	2.51791774296657
mrg.2516	0.00181537853296463	0.0282379185791657	0.514709095205068	-9.10551388206574
mrg.1705	27.3836764226178	0.0281655086840125	0.514709095205068	4.77524424493895
mrg.725	0.000560676320044419	0.0286838680561594	0.514714709371761	-10.8005442401463
mrg.933	346.721965142641	0.0292119585341521	0.514714709371761	8.43763542521532
mrg.1696	0.00487236972424258	0.0290074499942345	0.514714709371761	-7.68116067295046
mrg.2430	0.0298840989365384	0.028883044071047	0.514714709371761	-5.06447814640507
mrg.1432	0.000118571653270148	0.0294950726896686	0.516261437872808	-13.0419532311716
mrg.1098	7.76909720017416	0.0304567257976359	0.519336298600979	2.95774696150242
mrg.1354	0.0150516178354466	0.0314031780912539	0.519997829594771	-6.05393762519952
mrg.3	46.5607319671856	0.03147659813998	0.519997829594771	5.54104183348425
mrg.664	21.4613021045142	0.0312609329907568	0.519997829594771	4.4236657051261
mrg.2400	0.109738045096821	0.0309244548285053	0.519997829594771	-3.1878643142972
mrg.2248	9.70286134577005	0.0317296236706879	0.520878232059802	3.27841025664182
mrg.130	152.716329352313	0.0321394719011106	0.521132664016167	7.25471052182476
mrg.2071	28.4480752446194	0.0327690245253618	0.521143088091034	4.83025914007375
mrg.1132	4.24978126210561	0.0328198659624657	0.521143088091034	2.08738858708642
mrg.2519	7479.82272014723	0.0334963571848148	0.52696947642539	12.8687883617542
mrg.2042	0.208728757161587	0.0338730381912824	0.529742248163073	-2.2602987164484
mrg.2364	211.752277318299	0.034310525347274	0.530308295279796	7.72623367507316
mrg.1135	536.994493016503	0.0365873165972218	0.530984941110918	9.06876348294161
mrg.757	0.00942420241689436	0.0353298835929381	0.530984941110918	-6.72941375836367
mrg.102	38.492716206664	0.0354220705405054	0.530984941110918	5.26651357220973
mrg.1725	31.8255621947582	0.0363442860280423	0.530984941110918	4.99211409427483
mrg.848	29.3399031577782	0.0359158857948039	0.530984941110918	4.87479220400284
mrg.88	17.8637146577304	0.036765132131403	0.530984941110918	4.15896020676019
mrg.450	16.248718352446	0.0363711654608646	0.530984941110918	4.02225402229054
